time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
25.01153,195.0014,100000,-443.5938,0.128,-543.0374,False,0,0,0,0,0
25.50057,198.9016,100000,-443.3202,0.128,-539.4671,False,0,0,0,0,0
26.02497,202.9577,100000,-442.9093,0.128,-535.7849,False,0,0,0,0,0
26.50415,206.7019,100000,-442.4196,0.128,-532.4025,False,0,0,0,0,0
27.02942,210.758,100000,-441.776,0.128,-528.7328,False,0,0,0,0,0
27.52599,214.6582,100000,-441.0555,0.128,-525.1921,False,0,0,0,0,0
28.00852,218.4023,100000,-440.2795,0.128,-521.7791,False,0,0,0,0,0
28.52647,222.4585,100000,-439.3554,0.128,-518.0414,False,0,0,0,0,0
29.02737,226.3586,100000,-438.3983,0.128,-514.4026,False,0,0,0,0,0
29.50078,230.1028,100000,-437.43,0.128,-510.8646,False,0,0,0,0,0
30.01449,234.1589,100000,-436.3377,0.128,-506.9799,False,0,0,0,0,0
30.50054,237.9031,100000,-435.2995,0.128,-503.3406,False,0,0,0,0,0
31.0042,241.8032,100000,-434.2019,0.128,-499.4849,False,0,0,0,0,0
31.51408,245.8594,100000,-433.0567,0.128,-495.4153,False,0,0,0,0,0
32.02057,249.7595,100000,-431.969,0.128,-491.4672,False,0,0,0,0,0
32.503,253.5036,100000,-430.94,0.128,-487.6388,False,0,0,0,0,0
33.00882,257.4038,100000,-429.8979,0.128,-483.611,False,0,0,0,0,0
33.50604,261.3039,100000,-428.897,0.128,-479.5523,False,0,0,0,0,0
34.01258,265.2041,100000,-427.9486,0.128,-475.4833,False,0,0,0,0,0
34.50943,269.1042,100000,-427.0605,0.128,-471.4218,False,0,0,0,0,0
35.00483,273.0044,100000,-426.2384,0.128,-467.3592,False,0,0,0,0,0
35.5086,276.9045,100000,-425.4925,0.128,-463.3095,False,0,0,0,0,0
36.00906,280.8047,100000,-424.8295,0.128,-459.2813,False,0,0,0,0,0
36.5079,284.7048,100000,-424.2563,0.128,-455.2862,False,0,0,0,0,0
37.00812,288.6049,100000,-423.7771,0.128,-451.3249,False,0,0,0,0,0
37.51269,292.5051,100000,-423.397,0.128,-447.3964,False,0,0,0,0,0
38.02115,296.5612,100000,-423.1113,0.128,-443.3459,False,0,0,0,0,0
38.51228,300.3054,100000,-422.9496,0.128,-439.6369,False,0,0,0,0,0
39.01096,304.2055,100000,-422.8871,0.128,-435.7992,False,0,0,0,0,0
39.50608,308.1057,100000,-422.9332,0.128,-431.9799,False,0,0,0,0,0
40.00492,312.0058,100000,-423.0685,0.12,-428.0977,False,0,0,0,0,0
40.50086,315.906,100000,-423.1647,0.12,-424.1431,False,0,0,0,0,0
41.00471,319.8061,100000,-423.1989,0.12,-420.21,False,0,0,0,0,0
41.5143,323.8623,100000,-423.201,0.12,-416.1329,False,0,0,0,0,0
42.00923,327.6064,100000,-423.2,0.12,-412.3936,False,0,0,0,0,0
42.51355,331.6626,100000,-423.2,0.12,-408.3374,False,0,0,0,0,0
43.00944,335.4067,100000,-423.2,0.12,-404.5933,False,0,0,0,0,0
43.51131,339.3069,100000,-423.2,0.12,-400.6931,False,0,0,0,0,0
44.01147,343.207,100000,-423.2,0.12,-396.793,False,0,0,0,0,0
44.5059,347.1071,100000,-423.2,0.12,-392.8929,False,0,0,0,0,0
45.00325,351.0073,100000,-423.2015,0.12,-388.9995,False,0,0,0,0,0
45.50011,354.9074,100000,-423.2007,0.12,-385.0647,False,0,0,0,0,0
46.00061,358.8076,100000,-423.1409,0.12,-381.1633,False,0,0,0,0,0
46.50426,362.7077,100000,-422.9651,0.12,-377.3194,False,0,0,0,0,0
47.00129,366.6079,100000,-422.6665,0.12,-373.5983,False,0,0,0,0,0
47.50821,370.508,100000,-422.246,0.12,-369.9874,False,0,0,0,0,0
48.00589,374.4082,100000,-421.7031,0.12,-366.4873,False,0,0,0,0,0
48.51271,378.3083,100000,-421.0368,0.12,-363.0982,False,0,0,0,0,0
49.00168,382.2085,100000,-420.2462,0.12,-359.8202,False,0,0,0,0,0
49.50098,386.1086,100000,-419.3305,0.12,-356.6533,False,0,0,0,0,0
50.01398,390.1648,100000,-418.2442,0.12,-353.4784,False,0,0,0,0,0
50.50371,393.9089,100000,-417.1201,0.12,-350.6568,False,0,0,0,0,0
51.00244,397.8091,100000,-415.824,0.12,-347.8294,False,0,0,0,0,0
51.51172,401.7092,100000,-414.3997,0.12,-345.1169,False,0,0,0,0,0
52.01276,405.6093,100000,-412.8472,0.12,-342.5218,False,0,0,0,0,0
52.5061,409.5095,100000,-411.1664,0.12,-340.0454,False,0,0,0,0,0
53.00976,413.4096,100000,-409.3576,0.12,-337.6892,False,0,0,0,0,0
53.5127,417.3098,100000,-407.4218,0.12,-335.4558,False,0,0,0,0,0
54.00248,421.2099,100000,-405.3596,0.12,-333.3462,False,0,0,0,0,0
54.50199,425.1101,100000,-403.173,0.12,-331.3624,False,0,0,0,0,0
55.01316,429.1662,100000,-400.7684,0.12,-329.4335,False,0,0,0,0,0
55.50162,432.9104,100000,-398.4324,0.12,-327.7758,False,0,0,0,0,0
56.00556,436.8105,100000,-395.882,0.12,-326.1745,False,0,0,0,0,0
56.50335,440.7107,100000,-393.214,0.12,-324.7016,False,0,0,0,0,0
57.01161,444.6108,100000,-390.4298,0.12,-323.3568,False,0,0,0,0,0
57.50545,448.511,100000,-387.5312,0.12,-322.1398,False,0,0,0,0,0
58.01362,452.5671,100000,-384.3967,0.12,-321.0092,False,0,0,0,0,0
58.51161,456.3112,100000,-381.3951,0.12,-320.0866,False,0,0,0,0,0
59.0097,460.2114,100000,-378.1591,0.12,-319.2486,False,0,0,0,0,0
59.52287,464.2675,100000,-374.6757,0.12,-318.5093,False,0,0,0,0,0
60.01106,468.0117,100000,-371.3538,0.12,-317.9455,False,0,0,0,0,0
60.51353,472.0678,100000,-367.6403,0.12,-317.4626,False,0,0,0,0,0
61.00255,475.812,100000,-364.106,0.12,-317.1339,False,0,0,0,0,0
61.50418,479.7121,100000,-360.3154,0.12,-316.9104,False,0,0,0,0,0
62.00594,483.6123,100000,-356.4122,0.12,-316.8146,False,0,0,0,0,0
62.50161,487.5124,100000,-352.486,0.12,-316.794,False,0,0,0,0,0
63.0025,491.4126,100000,-348.5874,0.12,-316.8,False,0,0,0,0,0
63.50256,495.3127,100000,-344.6873,0.12,-316.8,False,0,0,0,0,0
64.00173,499.2129,100000,-340.7872,0.12,-316.8,False,0,0,0,0,0
64.51393,503.269,100000,-336.731,0.12,-316.8,False,0,0,0,0,0
65.01853,507.1692,100000,-332.8308,0.12,-316.8,False,0,0,0,0,0
65.51012,510.9133,100000,-329.0867,0.12,-316.8,False,0,0,0,0,0
66.01015,514.8134,100000,-325.1835,0.12,-316.8,False,0,0,0,0,0
66.51055,518.7136,100000,-321.3173,0.12,-316.8382,False,0,0,0,0,0
67.00471,522.6137,100000,-317.7083,0.12,-316.6285,False,0,0,0,0,0
67.51384,526.6699,100000,-314.1777,0.12,-315.9781,False,0,0,0,0,0
68.02009,530.57,100000,-310.5358,0.12,-314.7931,False,0,0,0,0,0
68.52602,534.4702,100000,-306.7412,0.12,-313.2528,False,0,0,0,0,0
69.00884,538.2143,100000,-302.9792,0.12,-311.7056,False,0,0,0,0,0
69.51222,542.1144,100000,-298.8409,0.12,-310.2411,False,0,0,0,0,0
70.01302,546.1706,100000,-294.3372,0.12,-309.1647,False,0,0,0,0,0
70.50049,549.9147,100000,-290.0984,0.12,-308.8002,False,0,0,0,0,0
71.00626,553.8149,100000,-285.6789,0.12,-309.1621,False,0,0,0,0,0
71.50329,557.715,100000,-281.3421,0.12,-310.1843,False,0,0,0,0,0
72.01096,561.6152,100000,-277.2007,0.12,-311.6335,False,0,0,0,0,0
72.50189,565.5153,100000,-273.2738,0.12,-313.2466,False,0,0,0,0,0
73.0024,569.4155,100000,-269.4774,0.12,-314.7882,False,0,0,0,0,0
73.50533,573.3156,100000,-265.8353,0.12,-315.9745,False,0,0,0,0,0
74.01351,577.3718,100000,-262.3047,0.12,-316.6273,False,0,0,0,0,0
74.50947,581.1159,100000,-258.8384,0.12,-316.8365,False,0,0,0,0,0
75.00687,585.0161,100000,-254.9912,0.12,-316.8,False,0,0,0,0,0
75.5074,588.9162,100000,-251.0838,0.12,-316.8,False,0,0,0,0,0
76.00402,592.8163,100000,-247.1837,0.12,-316.8,False,0,0,0,0,0
76.50449,596.7165,100000,-243.2835,0.12,-316.8,False,0,0,0,0,0
77.01107,600.6166,100000,-239.3834,0.12,-316.8,False,0,0,0,0,0
77.51057,604.5168,100000,-235.4832,0.12,-316.8,False,0,0,0,0,0
78.00786,608.4169,100000,-231.5831,0.12,-316.8,False,0,0,0,0,0
78.50258,612.3171,100000,-227.669,0.119955,-316.8055,False,0,0,0,0,0
79.00217,616.2172,100000,-223.8321,0.1201229,-316.7878,False,0,0,0,0,0
79.50134,620.1174,100000,-220.1134,0.1209425,-316.7019,False,0,0,0,0,0
80.01374,624.1735,100000,-216.3923,0.1230141,-316.4855,False,0,0,0,0,0
80.50004,627.9177,100000,-213.075,0.1259554,-316.1775,False,0,0,0,0,0
81.01261,631.8178,100000,-209.7403,0.1301074,-315.7469,False,0,0,0,0,0
81.51385,635.874,100000,-206.403,0.1355473,-315.1811,False,0,0,0,0,0
82.01853,639.7741,100000,-203.3197,0.1419217,-314.5245,False,0,0,0,0,0
82.50764,643.5182,100000,-200.4757,0.1491209,-313.7913,False,0,0,0,0,0
83.01632,647.5744,100000,-197.5215,0.1579532,-312.8841,False,0,0,0,0,0
83.50642,651.3185,100000,-194.9113,0.1672553,-311.9431,False,0,0,0,0,0
84.01666,655.3747,100000,-192.2094,0.1783751,-310.8127,False,0,0,0,0,0
84.51616,659.2748,100000,-189.733,0.190179,-309.6172,False,0,0,0,0,0
85.00565,663.019,100000,-187.4669,0.2024626,-308.3703,False,0,0,0,0,0
85.50723,666.9191,100000,-185.2204,0.2163514,-306.9676,False,0,0,0,0,0
86.00923,670.8193,100000,-183.0886,0.2313106,-305.4592,False,0,0,0,0,0
86.50265,674.7194,100000,-181.0695,0.2473417,-303.8445,False,0,0,0,0,0
87.00877,678.6196,100000,-179.1616,0.2644481,-302.1225,False,0,0,0,0,0
87.5122,682.5197,100000,-177.3633,0.2826251,-300.2924,False,0,0,0,0,0
88.00484,686.4199,100000,-175.6728,0.3018775,-298.3523,False,0,0,0,0,0
88.51302,690.476,100000,-174.028,0.3231302,-296.2159,False,0,0,0,0,0
89.00253,694.2202,100000,-172.6116,0.34362,-294.1353,False,0,0,0,0,0
89.51217,698.1203,100000,-171.24,0.3661117,-291.855,False,0,0,0,0,0
90.01495,702.1765,100000,-169.9255,0.3907385,-289.3594,False,0,0,0,0,0
90.50919,705.9206,100000,-168.8138,0.4144776,-286.942,False,0,0,0,0,0
91.00417,709.8207,100000,-167.7601,0.4403786,-284.3062,False,0,0,0,0,0
91.50665,713.7209,100000,-166.8136,0.4673565,-281.5496,False,0,0,0,0,0
92.00498,717.621,100000,-165.9749,0.4954102,-278.6709,False,0,0,0,0,0
92.51067,721.5212,100000,-165.2452,0.5245388,-275.6698,False,0,0,0,0,0
93.00084,725.4213,100000,-164.6252,0.554741,-272.5457,False,0,0,0,0,0
93.50061,729.3215,100000,-164.1158,0.5859245,-269.2983,False,0,0,0,0,0
94.00637,733.2216,100000,-163.7178,0.618159,-265.9276,False,0,0,0,0,0
94.50902,737.1218,100000,-163.4321,0.6514806,-262.4335,False,0,0,0,0,0
95.00666,741.0219,100000,-163.2612,0.6859265,-258.8237,False,0,0,0,0,0
95.50237,744.9221,100000,-163.2006,0.7213192,-255.0481,False,0,0,0,0,0
96.00167,748.8222,100000,-163.1979,0.757161,-251.1889,False,0,0,0,0,0
96.5042,752.7224,100000,-163.2,0.7933555,-247.2776,False,0,0,0,0,0
97.01782,756.7785,100000,-163.2,0.830912,-243.2215,False,0,0,0,0,0
97.50077,760.5226,100000,-163.2,0.8655797,-239.4774,False,0,0,0,0,0
98.01537,764.5788,100000,-163.2,0.9031368,-235.4212,False,0,0,0,0,0
98.51424,768.4789,100000,-163.2,0.9392494,-231.5211,False,0,0,0,0,0
99.01932,772.3791,100000,-163.2,0.9753625,-227.6208,False,0,0,0,0,0
99.51348,776.2792,100000,-163.2005,1.011468,-223.7229,False,0,0,0,0,0
100.0144,780.1794,100000,-163.1996,1.047583,-219.814,False,0,0,0,0,0
100.5012,783.9235,100000,-163.1864,1.082242,-216.057,False,0,0,0,0,0
101.033,788.1357,100000,-163.1433,1.121248,-211.82,False,0,0,0,0,0
101.5011,791.7238,100000,-163.0825,1.154435,-208.2126,False,0,0,0,0,0
102.0018,795.624,100000,-162.992,1.190532,-204.2919,False,0,0,0,0,0
102.5042,799.5241,100000,-162.8763,1.226634,-200.3716,False,0,0,0,0,0
103.0127,803.4243,100000,-162.7364,1.262741,-196.4517,False,0,0,0,0,0
103.5156,807.4804,100000,-162.5658,1.300299,-192.3759,False,0,0,0,0,0
104.0086,811.2245,100000,-162.3864,1.33498,-188.6143,False,0,0,0,0,0
104.5117,815.1247,100000,-162.1782,1.371099,-184.6971,False,0,0,0,0,0
105.0057,819.0248,100000,-161.9492,1.407223,-180.7804,False,0,0,0,0,0
105.5141,823.081,100000,-161.6904,1.444781,-176.708,False,0,0,0,0,0
106.0062,826.8251,100000,-161.4341,1.479461,-172.9502,False,0,0,0,0,0
106.5134,830.8813,100000,-161.139,1.517016,-168.8806,False,0,0,0,0,0
107.0133,834.7814,100000,-160.8395,1.553136,-164.9688,False,0,0,0,0,0
107.5082,838.5256,100000,-160.5392,1.587817,-161.2142,False,0,0,0,0,0
108.0143,842.5817,100000,-160.2013,1.625374,-157.1484,False,0,0,0,0,0
108.5033,846.3259,100000,-159.8795,1.660048,-153.3969,False,0,0,0,0,0
109.0004,850.226,100000,-159.5357,1.696163,-149.4906,False,0,0,0,0,0
109.517,854.2822,100000,-159.1708,1.73372,-145.4292,False,0,0,0,0,0
110.0081,858.0263,100000,-158.8292,1.768392,-141.6815,False,0,0,0,0,0
110.5066,861.9265,100000,-158.4703,1.804503,-137.7795,False,0,0,0,0,0
