time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
63.50563,495.3127,11093,-344.6873,0.12,-323.2,False,0,0,0,0,0
64.00751,499.3689,11093,-340.6311,0.12,-323.2,False,0,0,0,0,0
64.51361,503.269,11093,-336.731,0.12,-323.2,False,0,0,0,0,0
65.01053,507.1692,11093,-332.8308,0.12,-323.2,False,0,0,0,0,0
65.50056,510.9133,11093,-329.0867,0.12,-323.2,False,0,0,0,0,0
66.004,514.8134,11093,-325.1897,0.12,-323.2,False,0,0,0,0,0
66.5,518.7136,11093,-321.2556,0.12,-323.2379,False,0,0,0,0,0
67.01546,522.7697,11093,-316.8929,0.12,-322.9783,False,0,0,0,0,0
67.50046,526.5139,11093,-312.6555,0.12,-322.1966,False,0,0,0,0,0
68.01204,530.57,11093,-308.3242,0.12,-320.7989,False,0,0,0,0,0
68.51083,534.4702,11093,-304.3185,0.12,-319.1765,False,0,0,0,0,0
69.00375,538.2143,11093,-300.5922,0.12,-317.6439,False,0,0,0,0,0
69.50537,542.1144,11093,-296.9303,0.12,-316.3493,False,0,0,0,0,0
70.00349,546.0146,12594.53,-293.4606,0.12,-315.5064,False,0,0,0,0,0
70.51228,550.0707,12594.53,-289.9401,0.12,-315.2001,False,0,0,0,0,0
71.01433,553.9709,12594.53,-286.5524,0.12,-315.5043,False,0,0,0,0,0
71.50473,557.715,12594.53,-283.2279,0.12,-316.3001,False,0,0,0,0,0
72.00056,561.6152,12594.53,-279.569,0.12,-317.5793,False,0,0,0,0,0
