time,route,health,x,y,z,holdout,holdout_time,police,shots,drift
20.40185,159.1201,100000,-411.2444,0.12,-581.329,False,0,0,82,0
20.6705,161.1482,100000,-410.9579,0.12,-579.2974,False,0,0,83,0
20.93509,163.1763,100000,-410.6734,0.12,-577.2645,False,0,0,84,0
21.20407,165.3603,100000,-410.3715,0.12,-575.0718,False,0,0,85,0
21.4697,167.3884,100000,-410.096,0.12,-573.037,False,0,0,86,0
21.73752,169.4165,100000,-409.8258,0.12,-570.9984,False,0,0,87,0
22.00314,171.6006,100000,-409.543,0.12,-568.803,False,0,0,89,0
22.26818,173.6286,100000,-409.2874,0.12,-566.7625,False,0,0,90,0
22.53567,175.6567,100000,-409.0408,0.12,-564.7199,False,0,0,91,0
22.8043,177.8408,100000,-408.7852,0.12,-562.5204,False,0,0,92,0
23.07197,179.8689,100000,-408.5583,0.12,-560.4748,False,0,0,93,0
23.34352,182.053,100000,-408.3267,0.12,-558.2729,False,0,0,94,0
23.61314,184.081,100000,-408.1231,0.12,-556.2256,False,0,0,95,0
23.8798,186.2651,100000,-407.9184,0.12,-554.0203,False,0,0,96,0
24.14543,188.2932,100000,-407.7414,0.12,-551.9717,False,0,0,97,0
24.4132,190.3213,100000,-407.5784,0.12,-549.921,False,0,0,98,0
24.67971,192.5054,100000,-407.4188,0.12,-547.7134,False,0,0,99,0
24.94485,194.5334,100000,-407.2858,0.12,-545.6613,False,0,0,100,0
25.21362,196.5615,100000,-407.1684,0.12,-543.6096,False,0,0,101,0
25.47966,198.7456,100000,-407.0592,0.12,-541.3989,False,0,0,102,0
25.74761,200.7737,100000,-406.9749,0.12,-539.345,False,0,0,103,0
26.01331,202.8017,100000,-406.9067,0.12,-537.2916,False,0,0,105,0
26.27969,204.9858,100000,-406.8519,0.12,-535.0794,False,0,0,106,0
26.54392,207.0139,100000,-406.8185,0.12,-533.025,False,0,0,107,0
26.81273,209.042,100000,-406.802,0.12,-530.9706,False,0,0,108,0
27.08018,211.2261,100000,-406.8031,0.12,-528.7579,False,0,0,109,0
27.34703,213.2541,100000,-406.8219,0.12,-526.7034,False,0,0,110,0
27.61132,215.2822,100000,-406.8575,0.12,-524.6492,False,0,0,111,0
27.87881,217.4663,100000,-406.9148,0.12,-522.4369,False,0,0,112,0
28.14585,219.4944,100000,-406.9851,0.12,-520.3835,False,0,0,113,0
28.41361,221.5224,100000,-407.0717,0.12,-518.3298,False,0,0,114,0
28.67961,223.7065,100000,-407.1831,0.12,-516.1193,False,0,0,115,0
28.9465,225.7346,100000,-407.3025,0.12,-514.0674,False,0,0,116,0
29.21103,227.7627,100000,-407.4374,0.12,-512.0156,False,0,0,117,0
29.48046,229.9468,100000,-407.599,0.12,-509.8079,False,0,0,118,0
29.74615,231.9748,100000,-407.764,0.12,-507.7572,False,0,0,119,0
30.01243,234.0029,100000,-407.9427,0.12,-505.7092,False,0,0,121,0
30.27717,236.031,100000,-408.134,0.12,-503.6613,False,0,0,122,0
30.54568,238.2151,100000,-408.3544,0.12,-501.4568,False,0,0,123,0
30.8138,240.2431,100000,-408.5706,0.12,-499.4124,False,0,0,124,0
31.07951,242.4272,100000,-408.816,0.12,-497.2093,False,0,0,125,0
31.34822,244.4553,100000,-409.0542,0.12,-495.1674,False,0,0,126,0
31.61674,246.4834,100000,-409.3013,0.12,-493.1247,False,0,0,127,0
31.88233,248.6675,100000,-409.5773,0.12,-490.9275,False,0,0,128,0
32.14998,250.6955,100000,-409.8405,0.12,-488.8889,False,0,0,129,0
32.41516,252.7236,100000,-410.1112,0.12,-486.8503,False,0,0,130,0
32.68422,254.9077,100000,-410.4082,0.12,-484.6594,False,0,0,131,0
32.94888,256.9358,100000,-410.6891,0.12,-482.6231,False,0,0,132,0
33.21636,258.9638,100000,-410.9737,0.12,-480.5904,False,0,0,133,0
33.48057,261.1479,100000,-411.2826,0.12,-478.4024,False,0,0,134,0
33.74793,263.176,100000,-411.5719,0.12,-476.3717,False,0,0,135,0
34.0148,265.2041,100000,-411.8611,0.12,-474.3445,False,0,0,137,0
34.28173,267.3882,100000,-412.1728,0.12,-472.1597,False,0,0,138,0
34.54763,269.4162,100000,-412.4607,0.12,-470.1355,False,0,0,139,0
34.81505,271.4443,100000,-412.746,0.12,-468.1106,False,0,0,140,0
35.08254,273.6284,100000,-413.0502,0.12,-465.9323,False,0,0,141,0
35.34887,275.6565,100000,-413.3274,0.12,-463.9121,False,0,0,142,0
35.61494,277.6845,100000,-413.6003,0.12,-461.8912,False,0,0,143,0
35.88016,279.8686,100000,-413.8867,0.12,-459.7196,False,0,0,144,0
36.1497,281.8967,100000,-414.1455,0.12,-457.7011,False,0,0,145,0
36.4159,283.9248,100000,-414.3967,0.128,-455.6864,False,0,0,146,0
36.68191,286.1089,100000,-414.6567,0.128,-453.5174,False,0,0,147,0
36.94951,288.1369,100000,-414.8889,0.128,-451.5041,False,0,0,148,0
37.21527,290.165,100000,-415.1103,0.128,-449.4937,False,0,0,149,0
37.48092,292.3491,100000,-415.3366,0.128,-447.3276,False,0,0,150,0
37.74928,294.3772,100000,-415.5345,0.128,-445.3191,False,0,0,152,0
38.01642,296.4052,100000,-415.7196,0.128,-443.3107,False,0,0,153,0
38.28127,298.5893,100000,-415.9048,0.128,-441.149,False,0,0,154,0
38.54726,300.6174,100000,-416.0621,0.128,-439.1433,False,0,0,155,0
38.81619,302.6455,100000,-416.2057,0.128,-437.1375,False,0,0,156,0
39.08101,304.8296,100000,-416.3437,0.128,-434.9795,False,0,0,157,0
39.34626,306.8576,100000,-416.4562,0.128,-432.9748,False,0,0,158,0
39.61254,308.8857,100000,-416.5535,0.128,-430.9716,False,0,0,159,0
39.87953,311.0698,100000,-416.6403,0.12,-428.8152,False,0,0,160,0
40.14581,313.0979,100000,-416.7044,0.12,-426.8126,False,0,0,161,0
40.41264,315.1259,100000,-416.7522,0.12,-424.8119,False,0,0,162,0
40.67715,317.154,100000,-416.7809,0.12,-422.8138,False,0,0,163,0
40.94546,319.3381,100000,-416.7966,0.12,-420.6446,False,0,0,164,0
41.21249,321.3662,100000,-416.8036,0.12,-418.6315,False,0,0,165,0
41.47655,323.3943,100000,-416.8018,0.12,-416.6111,False,0,0,166,0
41.74477,325.5783,100000,-416.8,0.12,-414.4217,False,0,0,167,0
42.01096,327.6064,100000,-416.8,0.12,-412.3936,False,0,0,169,0
42.27933,329.7905,100000,-416.8,0.12,-410.2095,False,0,0,170,0
42.54322,331.8186,100000,-416.8,0.12,-408.1815,False,0,0,171,0
42.81207,333.8466,100000,-416.8,0.12,-406.1533,False,0,0,172,0
43.07898,336.0307,100000,-416.8,0.12,-403.9693,False,0,0,173,0
43.34565,338.0588,100000,-416.8,0.12,-401.9412,False,0,0,174,0
43.61249,340.0869,100000,-416.8,0.12,-399.9131,False,0,0,175,0
43.87883,342.271,100000,-416.8,0.12,-397.729,False,0,0,176,0
44.14548,344.299,100000,-416.8,0.12,-395.701,False,0,0,177,0
44.41019,346.3271,100000,-416.8,0.12,-393.6729,False,0,0,178,0
44.67764,348.3552,100000,-416.8,0.12,-391.6448,False,0,0,179,0
44.94603,350.5393,100000,-416.8005,0.12,-389.455,False,0,0,180,0
45.21259,352.5674,100000,-416.8062,0.12,-387.4195,False,0,0,181,0
45.47906,354.7514,100000,-416.8023,0.12,-385.2709,False,0,0,182,0
45.74498,356.7795,100000,-416.781,0.12,-383.2831,False,0,0,183,0
46.01197,358.8076,100000,-416.7433,0.12,-381.3372,False,0,0,185,0
46.27882,360.9917,100000,-416.6656,0.12,-379.3009,False,0,0,186,0
46.54334,363.0197,100000,-416.5595,0.12,-377.4375,False,0,0,187,0
46.8122,365.0478,100000,-416.4228,0.12,-375.6075,False,0,0,188,0
47.07946,367.2319,100000,-416.2416,0.12,-373.6741,False,0,0,189,0
47.37096,369.416,100000,-416.0253,0.12,-371.7791,False,0,0,190,0
47.63778,371.4441,100000,-415.793,0.12,-370.0546,False,0,0,191,0
47.90586,373.6281,100000,-415.5092,0.12,-368.2343,False,0,0,192,0
48.17184,375.6562,100000,-415.2146,0.12,-366.5789,False,0,0,193,0
48.43896,377.8403,100000,-414.8638,0.12,-364.8331,False,0,0,194,0
48.70594,379.8684,100000,-414.5074,0.12,-363.247,False,0,0,195,0
48.97135,381.8965,100000,-414.1212,0.12,-361.6935,False,0,0,196,0
49.23952,384.0805,100000,-413.6726,0.12,-360.0582,False,0,0,197,0
49.50427,386.1086,100000,-413.2254,0.12,-358.5736,False,0,0,199,0
49.77262,388.1367,100000,-412.749,0.12,-357.1222,False,0,0,200,0
50.03936,390.3208,100000,-412.2036,0.12,-355.5962,False,0,0,201,0
50.30569,392.3488,100000,-411.6669,0.12,-354.2127,False,0,0,202,0
50.57113,394.3769,100000,-411.1014,0.12,-352.8619,False,0,0,203,0
50.8377,396.405,100000,-410.5072,0.12,-351.5435,False,0,0,204,0
51.10317,398.5891,100000,-409.8351,0.12,-350.1598,False,0,0,205,0
51.37229,400.6172,100000,-409.1814,0.12,-348.9082,False,0,0,206,0
51.63915,402.8012,100000,-408.4454,0.12,-347.5957,False,0,0,207,0
51.90565,404.8293,100000,-407.7326,0.12,-346.41,False,0,0,208,0
52.17002,406.8574,100000,-406.9907,0.12,-345.2551,False,0,0,209,0
52.43856,409.0415,100000,-406.1599,0.12,-344.0461,False,0,0,210,0
52.70523,411.0695,100000,-405.3588,0.12,-342.9556,False,0,0,211,0
52.97117,413.0976,100000,-404.529,0.12,-341.8956,False,0,0,212,0
53.23731,415.1257,100000,-403.6702,0.12,-340.8658,False,0,0,213,0
53.50352,417.3098,100000,-402.7127,0.12,-339.79,False,0,0,215,0
53.76999,419.3379,100000,-401.7937,0.12,-338.8223,False,0,0,216,0
54.03863,421.5219,100000,-400.7709,0.12,-337.813,False,0,0,217,0
54.30387,423.55,100000,-399.7905,0.12,-336.9063,False,0,0,218,0
54.57347,425.5781,100000,-398.7802,0.12,-336.0285,False,0,0,219,0
54.83763,427.6062,100000,-397.74,0.12,-335.1799,False,0,0,220,0
55.10384,429.7903,100000,-396.5858,0.12,-334.2981,False,0,0,221,0
55.40307,432.1303,100000,-395.3096,0.12,-333.3902,False,0,0,222,0
55.66889,434.1584,100000,-394.1704,0.12,-332.6342,False,0,0,223,0
55.93695,436.1865,100000,-393.0002,0.12,-331.9069,False,0,0,224,0
56.20332,438.3706,100000,-391.7048,0.12,-331.1556,False,0,0,225,0
56.47131,440.3987,100000,-390.4689,0.12,-330.4875,False,0,0,226,0
56.73686,442.4267,100000,-389.2012,0.12,-329.8481,False,0,0,227,0
57.00329,444.6108,100000,-387.8003,0.12,-329.1917,False,0,0,229,0
57.27095,446.6389,100000,-386.4656,0.12,-328.6118,False,0,0,230,0
57.5357,448.667,100000,-385.0986,0.12,-328.0608,False,0,0,231,0
57.80222,450.851,100000,-383.5897,0.12,-327.4996,False,0,0,232,0
58.06974,452.8791,100000,-382.1547,0.12,-327.0087,False,0,0,233,0
58.33796,454.9072,100000,-380.6867,0.12,-326.547,False,0,0,234,0
58.60416,457.0913,100000,-379.0691,0.12,-326.0825,False,0,0,235,0
58.86852,459.1194,100000,-377.5324,0.12,-325.6816,False,0,0,236,0
59.14782,461.3034,100000,-375.8406,0.12,-325.283,False,0,0,237,0
59.41323,463.3315,100000,-374.235,0.12,-324.9437,False,0,0,238,0
59.67998,465.5156,100000,-372.4686,0.12,-324.6116,False,0,0,239,0
59.94768,467.5437,100000,-370.7938,0.12,-324.3342,False,0,0,240,0
60.21405,469.5717,100000,-369.0857,0.12,-324.0869,False,0,0,241,0
60.48232,471.7558,100000,-367.2087,0.12,-323.8543,False,0,0,242,0
60.74655,473.7839,100000,-365.4315,0.12,-323.6697,False,0,0,243,0
61.0148,475.812,100000,-363.6206,0.12,-323.5154,False,0,0,245,0
61.2809,477.9961,100000,-361.6334,0.12,-323.3835,False,0,0,246,0
61.54674,480.0241,100000,-359.7549,0.12,-323.2928,False,0,0,247,0
61.81355,482.0522,100000,-357.8451,0.12,-323.2375,False,0,0,248,0
62.08153,484.2363,100000,-355.7227,0.12,-323.2073,False,0,0,249,0
62.34618,486.2644,100000,-353.7365,0.12,-323.1932,False,0,0,250,0
62.61426,488.2924,100000,-351.7211,0.12,-323.1963,False,0,0,251,0
62.88038,490.4765,100000,-349.5235,0.12,-323.2,False,0,0,252,0
63.14918,492.5046,100000,-347.4954,0.12,-323.2,False,0,0,253,0
63.42811,494.6887,100000,-345.3113,0.12,-323.2,False,0,0,254,0
63.69268,496.7168,100000,-343.2832,0.12,-323.2,False,0,0,255,0
63.95794,498.7448,100000,-341.2552,0.12,-323.2,False,0,0,256,0
64.22427,500.9289,100000,-339.0711,0.12,-323.2,False,0,0,257,0
64.49332,502.957,100000,-337.043,0.12,-323.2,False,0,0,258,0
64.76141,505.1411,100000,-334.8589,0.12,-323.2,False,0,0,260,0
65.02618,507.1692,100000,-332.8308,0.12,-323.2,False,0,0,261,0
65.29148,509.1972,100000,-330.8028,0.12,-323.2,False,0,0,262,0
65.55963,511.3813,100000,-328.6187,0.12,-323.2,False,0,0,263,0
65.82588,513.4094,100000,-326.5906,0.12,-323.2,False,0,0,264,0
66.09248,515.4374,100000,-324.5871,0.12,-323.2018,False,0,0,265,0
66.36076,517.6215,100000,-322.4152,0.12,-323.2348,False,0,0,266,0
66.62643,519.6496,100000,-320.2242,0.12,-323.2137,False,0,0,267,0
66.89504,521.6777,100000,-318.0771,0.12,-323.0852,False,0,0,268,0
67.16296,523.8618,100000,-315.6748,0.12,-322.8261,False,0,0,269,0
67.42735,525.8898,100000,-313.355,0.12,-322.3759,False,0,0,270,0
67.69366,527.9179,100000,-311.1244,0.12,-321.748,False,0,0,271,0
67.96168,530.102,100000,-308.8323,0.12,-320.9818,False,0,0,272,0
68.22787,532.1301,100000,-306.661,0.12,-320.1484,False,0,0,273,0
68.49596,534.1581,100000,-304.6205,0.12,-319.3008,False,0,0,274,0
68.76116,536.3422,100000,-302.427,0.12,-318.4028,False,0,0,276,0
69.02807,538.3703,100000,-300.4446,0.12,-317.5847,False,0,0,277,0
69.29402,540.3984,100000,-298.563,0.12,-316.8893,False,0,0,278,0
69.56302,542.5825,100000,-296.4987,0.12,-316.2168,False,0,0,279,0
69.82922,544.6105,100000,-294.703,0.12,-315.7432,False,0,0,280,0
70.09594,546.6386,100000,-292.9058,0.12,-315.4203,False,0,0,281,0
70.3616,548.8227,100000,-291.0027,0.12,-315.228,False,0,0,282,0
70.62922,550.8508,100000,-289.2771,0.12,-315.2147,False,0,0,283,0
70.8956,552.8788,100000,-287.5197,0.12,-315.3628,False,0,0,285,0
71.16113,555.0629,100000,-285.5799,0.12,-315.6833,False,0,0,286,0
71.42473,557.091,100000,-283.7987,0.12,-316.129,False,0,0,287,0
71.6932,559.1191,100000,-281.9037,0.12,-316.7303,False,0,0,288,0
71.95879,561.3032,100000,-279.8617,0.12,-317.4636,False,0,0,289,0
72.22498,563.3312,100000,-277.9012,0.12,-318.2658,False,0,0,290,0
72.49128,565.3593,100000,-275.8463,0.12,-319.1092,False,0,0,291,0
72.75993,567.5434,100000,-273.6765,0.12,-320.0098,False,0,0,292,0
73.02534,569.5715,100000,-271.5208,0.12,-320.8556,False,0,0,293,0
73.29099,571.5995,100000,-269.3889,0.12,-321.5839,False,0,0,295,0
73.55952,573.7836,100000,-267.0126,0.12,-322.2839,False,0,0,296,0
73.82487,575.8117,100000,-264.6957,0.12,-322.7694,False,0,0,297,0
74.09187,577.8398,100000,-262.4419,0.12,-323.0426,False,0,0,298,0
74.35673,579.8679,100000,-260.2994,0.12,-323.1885,False,0,0,299,0
74.62365,582.0519,100000,-257.9264,0.12,-323.2382,False,0,0,300,0
74.89156,584.08,100000,-255.8758,0.12,-323.2071,False,0,0,301,0
75.15722,586.1081,100000,-253.8919,0.12,-323.2,False,0,0,302,0
75.42591,588.2922,100000,-251.7078,0.12,-323.2,False,0,0,303,0
75.69294,590.3203,100000,-249.6797,0.12,-323.2,False,0,0,305,0
75.95927,592.5043,100000,-247.4957,0.12,-323.2,False,0,0,306,0
76.22523,594.5324,100000,-245.4676,0.12,-323.2,False,0,0,307,0
76.4934,596.5605,100000,-243.4395,0.12,-323.2,False,0,0,308,0
76.75845,598.7446,100000,-241.2555,0.12,-323.2,False,0,0,309,0
77.02677,600.7726,100000,-239.2273,0.12,-323.2,False,0,0,310,0
77.29259,602.8007,100000,-237.1993,0.12,-323.2,False,0,0,311,0
77.55899,604.9848,100000,-235.0152,0.12,-323.2,False,0,0,312,0
77.82571,607.0129,100000,-232.9871,0.12,-323.2,False,0,0,314,0
78.09188,609.041,100000,-230.959,0.12,-323.2,False,0,0,315,0
78.35764,611.069,100000,-228.9378,0.1199773,-323.2017,False,0,0,316,0
78.62363,613.2531,100000,-226.7404,0.1199483,-323.2071,False,0,0,317,0
78.892,615.2812,100000,-224.6905,0.1200401,-323.1971,False,0,0,318,0
79.15823,617.3093,100000,-222.6662,0.1202712,-323.1726,False,0,0,319,0
79.45454,619.6494,100000,-220.3193,0.1208016,-323.1146,False,0,0,320,0
79.71999,621.8334,100000,-218.169,0.1216766,-323.0155,False,0,0,321,0
79.98741,623.8615,100000,-216.2072,0.1228087,-322.8895,False,0,0,323,0
80.25249,625.8896,100000,-214.2751,0.1242337,-322.7306,False,0,0,324,0
80.51973,628.0737,100000,-212.2283,0.126101,-322.5228,False,0,0,325,0
80.78699,630.1017,100000,-210.3582,0.1281438,-322.2955,False,0,0,326,0
81.05385,632.1298,100000,-208.5186,0.1304812,-322.0352,False,0,0,327,0
81.32023,634.3139,100000,-206.5706,0.1333667,-321.7176,False,0,0,328,0
81.58779,636.342,100000,-204.7932,0.1363199,-321.3882,False,0,0,329,0
81.85201,638.3701,100000,-203.0454,0.1395688,-321.0252,False,0,0,330,0
82.11909,640.5541,100000,-201.1969,0.1434157,-320.5967,False,0,0,332,0
82.38854,642.5822,100000,-199.5118,0.1472666,-320.1638,False,0,0,333,0
82.65392,644.6103,100000,-197.8567,0.1514103,-319.6971,False,0,0,334,0
82.92152,646.7944,100000,-196.108,0.1561847,-319.1564,False,0,0,335,0
83.18504,648.8224,100000,-194.5158,0.1609359,-318.619,False,0,0,336,0
83.45277,650.8505,100000,-192.954,0.1659778,-318.0472,False,0,0,337,0
83.72114,653.0346,100000,-191.3064,0.1717114,-317.3931,False,0,0,338,0
83.98576,655.0627,100000,-189.8082,0.1773602,-316.7499,False,0,0,339,0
84.25191,657.0908,100000,-188.3414,0.1833,-316.0722,False,0,0,340,0
84.51941,659.2748,100000,-186.7963,0.1899899,-315.3038,False,0,0,342,0
84.78491,661.3029,100000,-185.3939,0.1965364,-314.554,False,0,0,343,0
85.05353,663.331,100000,-184.0236,0.2033723,-313.7698,False,0,0,344,0
85.31863,665.5151,100000,-182.583,0.2110201,-312.8862,False,0,0,345,0
85.58752,667.5432,100000,-181.2788,0.2184615,-312.0298,False,0,0,346,0
85.85263,669.5712,100000,-180.0072,0.2261944,-311.1388,False,0,0,347,0
86.12001,671.7553,100000,-178.6738,0.2347984,-310.1404,False,0,0,348,0
86.38773,673.7834,100000,-177.47,0.243136,-309.1776,False,0,0,349,0
86.65446,675.8115,100000,-176.2991,0.2517673,-308.1803,False,0,0,351,0
86.9201,677.9955,100000,-175.0757,0.2613287,-307.0681,False,0,0,352,0
87.18753,680.0236,100000,-173.9746,0.2706035,-306.0001,False,0,0,353,0
87.48624,682.3637,100000,-172.7463,0.2820839,-304.7258,False,0,0,354,0
87.74895,684.3918,100000,-171.7181,0.2920093,-303.5849,False,0,0,355,0
88.01796,686.4199,100000,-170.7243,0.3022268,-302.4109,False,0,0,356,0
88.28444,688.6039,100000,-169.6926,0.313473,-301.1096,False,0,0,357,0
88.55197,690.632,100000,-168.7704,0.3242501,-299.867,False,0,0,358,0
88.81846,692.8161,100000,-167.816,0.3361231,-298.4925,False,0,0,360,0
89.08305,694.8442,100000,-166.9655,0.3475036,-297.1824,False,0,0,361,0
89.35024,696.8723,100000,-166.1501,0.3591731,-295.8406,False,0,0,362,0
89.61678,698.9003,100000,-165.3693,0.3711351,-294.4669,False,0,0,363,0
89.88505,701.0844,100000,-164.5671,0.384285,-292.9521,False,0,0,364,0
90.15216,703.1125,100000,-163.8582,0.3968545,-291.513,False,0,0,365,0
90.41743,705.1406,100000,-163.1841,0.4097147,-290.0429,False,0,0,366,0
90.68311,707.3246,100000,-162.4966,0.4238315,-288.425,False,0,0,367,0
90.95,709.3527,100000,-161.8939,0.4373014,-286.8907,False,0,0,369,0
91.21764,711.3808,100000,-161.3257,0.4510618,-285.326,False,0,0,370,0
91.48466,713.5649,100000,-160.752,0.4661484,-283.6069,False,0,0,371,0
91.75052,715.593,100000,-160.2546,0.4805198,-281.9789,False,0,0,372,0
92.01836,717.777,100000,-159.757,0.4962648,-280.192,False,0,0,373,0
92.29346,719.8051,100000,-159.3301,0.5112454,-278.5014,False,0,0,374,0
92.56058,721.9892,100000,-158.9081,0.5276494,-276.6471,False,0,0,375,0
92.82682,724.0173,100000,-158.551,0.5432647,-274.8942,False,0,0,376,0
93.09586,726.0453,100000,-158.2275,0.5591877,-273.1112,False,0,0,378,0
93.35996,728.2294,100000,-157.9162,0.5768162,-271.1576,False,0,0,379,0
93.62748,730.2575,100000,-157.6618,0.593339,-269.3125,False,0,0,380,0
93.89887,732.4416,100000,-157.4247,0.6116025,-267.292,False,0,0,381,0
94.16591,734.4697,100000,-157.2389,0.6287241,-265.3848,False,0,0,382,0
94.43222,736.4977,100000,-157.0858,0.646137,-263.4476,False,0,0,383,0
94.69782,738.5258,100000,-156.9656,0.6638211,-261.4805,False,0,0,384,0
94.97368,740.7099,100000,-156.8733,0.6832203,-259.3207,False,0,0,385,0
95.24049,742.894,100000,-156.8242,0.702788,-257.1303,False,0,0,387,0
95.50762,744.9221,100000,-156.8009,0.7212319,-255.1064,False,0,0,388,0
95.77545,746.9501,100000,-156.793,0.7399894,-253.0539,False,0,0,389,0
96.03929,749.1342,100000,-156.7988,0.760107,-250.8594,False,0,0,390,0
96.30679,751.1623,100000,-156.8,0.7788982,-248.8377,False,0,0,391,0
96.57388,753.1904,100000,-156.8,0.7976887,-246.8096,False,0,0,392,0
96.84278,755.3745,100000,-156.8,0.8179116,-244.6255,False,0,0,393,0
97.10693,757.4025,100000,-156.8,0.8366898,-242.5975,False,0,0,394,0
97.3735,759.4306,100000,-156.8,0.8554687,-240.5694,False,0,0,395,0
97.64078,761.6147,100000,-156.8,0.8756915,-238.3853,False,0,0,397,0
97.90752,763.6428,100000,-156.8,0.8944696,-236.3573,False,0,0,398,0
98.17483,765.6708,100000,-156.8,0.9132485,-234.3291,False,0,0,399,0
98.43976,767.8549,100000,-156.8,0.9334716,-232.1451,False,0,0,400,0
98.70675,769.883,100000,-156.8,0.9522504,-230.117,False,0,0,401,0
98.97586,771.9111,100000,-156.8,0.9710278,-228.089,False,0,0,402,0
99.24079,774.0952,100000,-156.8,0.9912531,-225.9048,False,0,0,403,0
99.50842,776.1232,100000,-156.8004,1.01003,-223.8748,False,0,0,404,0
99.77299,778.1513,100000,-156.8016,1.028795,-221.8483,False,0,0,406,0
100.0416,780.3354,100000,-156.7993,1.049011,-219.6715,False,0,0,407,0
100.3084,782.3635,100000,-156.7939,1.067763,-217.6479,False,0,0,408,0
100.5739,784.3915,100000,-156.7835,1.086514,-215.6311,False,0,0,409,0
100.8413,786.5756,100000,-156.7634,1.106725,-213.4603,False,0,0,410,0
101.1083,788.6037,100000,-156.7373,1.125507,-211.4431,False,0,0,411,0
101.3729,790.6318,100000,-156.7043,1.144285,-209.426,False,0,0,412,0
101.6419,792.8159,100000,-156.6612,1.164521,-207.2536,False,0,0,413,0
101.9085,794.8439,100000,-156.6141,1.183302,-205.2361,False,0,0,414,0
102.1737,796.872,100000,-156.5602,1.202082,-203.2188,False,0,0,416,0
102.4419,799.0561,100000,-156.4948,1.222318,-201.0458,False,0,0,417,0
102.7065,801.0842,100000,-156.4272,1.241097,-199.028,False,0,0,418,0
102.974,803.1122,100000,-156.3531,1.259878,-197.0103,False,0,0,419,0
103.2408,805.2963,100000,-156.2663,1.280113,-194.8367,False,0,0,420,0
103.5476,807.6364,100000,-156.1652,1.301799,-192.5081,False,0,0,421,0
103.8156,809.6645,100000,-156.071,1.320581,-190.4892,False,0,0,422,0
104.0802,811.8486,100000,-155.963,1.340812,-188.3155,False,0,0,424,0
104.3484,813.8766,100000,-155.8564,1.359593,-186.2963,False,0,0,425,0
104.6152,815.9047,100000,-155.7444,1.378372,-184.2771,False,0,0,426,0
104.8814,818.0888,100000,-155.6174,1.398589,-182.1024,False,0,0,427,0
105.1472,820.1169,100000,-155.494,1.417364,-180.0822,False,0,0,428,0
105.4138,822.145,100000,-155.3654,1.43614,-178.0625,False,0,0,429,0
105.6795,824.329,100000,-155.2212,1.456345,-175.8864,False,0,0,430,0
105.9487,826.3571,100000,-155.0826,1.47512,-173.8659,False,0,0,431,0
106.2132,828.3852,100000,-154.9391,1.4939,-171.8448,False,0,0,432,0
106.4825,830.5693,100000,-154.7799,1.514107,-169.6677,False,0,0,434,0
106.7484,832.5974,100000,-154.6275,1.532892,-167.6463,False,0,0,435,0
107.0137,834.6254,100000,-154.4712,1.551675,-165.6239,False,0,0,436,0
107.2818,836.8095,100000,-154.2988,1.571902,-163.4462,False,0,0,437,0
107.5488,838.8376,100000,-154.1349,1.590688,-161.4233,False,0,0,438,0
107.8142,840.8657,100000,-153.9679,1.609465,-159.4001,False,0,0,439,0
108.0808,843.0497,100000,-153.7845,1.629698,-157.221,False,0,0,440,0
108.3346,844.9218,100000,-153.6247,1.647032,-155.3525,False,0,0,441,0
108.602,847.1059,100000,-153.4356,1.667258,-153.1728,False,0,0,443,0
108.8685,849.134,100000,-153.2575,1.686041,-151.1479,False,0,0,444,0
109.1351,851.162,100000,-153.0775,1.704818,-149.1229,False,0,0,445,0
109.4022,853.3461,100000,-152.8814,1.725048,-146.9416,False,0,0,446,0
109.6678,855.3742,100000,-152.6979,1.74383,-144.9154,False,0,0,447,0
109.9339,857.4023,100000,-152.513,1.762607,-142.8895,False,0,0,448,0
110.207,859.5864,100000,-152.3127,1.782835,-140.7064,False,0,0,449,0
110.4793,861.7704,100000,-152.1118,1.803057,-138.5236,False,0,0,450,0
110.7462,863.7985,100000,-151.9245,1.821837,-136.4958,False,0,0,451,0
111.0134,865.8266,100000,-151.7373,1.840617,-134.4677,False,0,0,453,0
111.2782,868.0107,100000,-151.5355,1.860841,-132.2834,False,0,0,454,0
111.5457,870.0388,100000,-151.3485,1.879618,-130.2541,False,0,0,455,0
111.8122,872.0668,100000,-151.1623,1.898398,-128.2253,False,0,0,456,0
112.0793,874.2509,100000,-150.9625,1.918628,-126.0391,False,0,0,457,0
112.3458,876.279,100000,-150.7784,1.937407,-124.009,False,0,0,458,0
112.6116,878.3071,100000,-150.5955,1.956191,-121.9787,False,0,0,459,0
112.8771,880.3351,100000,-150.4145,1.974969,-119.9474,False,0,0,460,0
113.1439,882.5192,100000,-150.2216,1.995205,-117.7602,False,0,0,462,0
113.4106,884.5473,100000,-150.0446,2.01399,-115.728,False,0,0,463,0
113.6786,886.7314,100000,-149.8571,2.034207,-113.5399,False,0,0,464,0
113.9456,888.7595,100000,-149.6856,2.052992,-111.5073,False,0,0,465,0
114.2121,890.7875,100000,-149.5172,2.071766,-109.4742,False,0,0,466,0
114.479,892.9716,100000,-149.3393,2.091989,-107.2847,False,0,0,467,0
114.7443,894.9997,100000,-149.1777,2.110771,-105.2507,False,0,0,468,0
115.0101,897.0278,100000,-149.0198,2.129546,-103.217,False,0,0,469,0
115.2786,899.2119,100000,-148.854,2.149767,-101.026,False,0,0,470,0
